"GeneName","Padj"
"OR8B1P",NA
"OR8C1P",NA
"OR8B2",NA
"OR8B3",NA
"OR8X1P",NA
"RP11-164A10.7",NA
"OR8B4",NA
"OR8B8",NA
"OR8A2P",NA
"OR8B9P",NA
"OR8B10P",NA
"OR8A3P",NA
"RP11-728D14.6",NA
"OR8B12",NA
"OR8A1",NA
"OR8Q1P",NA
"PANX3",NA
"TBRG1",NA
"SIAE",NA
"RNA5SP352",NA
"SPA17",NA
"NRGN",NA
"RP11-677M14.2",NA
"VSIG2",NA
"ESAM",NA
"RP11-677M14.3",NA
"MSANTD2",NA
"RP11-677M14.8",NA
"RP11-677M14.6",NA
"RP11-677M14.7",NA
"RP11-677M14.5",NA
"ROBO3",NA
"RP11-664I21.5",NA
"ROBO4",NA
"RP11-664I21.6",NA
"HEPACAM",NA
"HEPN1",NA
"CCDC15-DT",NA
"CCDC15",NA
"SLC37A2",NA
"TMEM218",NA
"KRT18P59",NA
"RP11-687M24.4",NA
"PKNOX2-AS1",NA
"PKNOX2",NA
"RP11-687M24.7",NA
"RP11-687M24.8",NA
"RNU6-321P",NA
"FEZ1",NA
"AP000708.1",NA
"EI24",NA
"RNU6-1156P",NA
"STT3A",NA
"CHEK1",NA
"RNU2-35P",NA
"ACRV1",NA
"PATE1",NA
"PATE2",NA
"PATE3",NA
"PATE4",NA
"RP11-680F20.10",NA
"HYLS1",NA
"PUS3",NA
"RP11-680F20.9",NA
"DDX25",NA
"RP11-680F20.4",NA
"VSIG10L2",NA
"CDON",NA
"NAP1L1P1",NA
"RP11-673E11.2",NA
"RP11-673E11.3",NA
"RP11-50B3.2",NA
"RP11-50B3.1",NA
"RPUSD4",NA
"RP11-50B3.4",NA
"FAM118B",NA
"RNU4-86P",NA
"RN7SL351P",NA
"SRPRA",NA
"FOXRED1",NA
"TIRAP",NA
"RP11-712L6.7",NA
"RP11-712L6.5",NA
"DCPS",NA
"GSEC",NA
"ST3GAL4",NA
"RP11-712L6.8",NA
"KIRREL3",NA
"KIRREL3-AS1",NA
"RP11-115C10.1",NA
"RP11-688I9.4",NA
"RP11-688I9.5",NA
"KIRREL3-AS2",NA
"MIR3167",NA
"RP11-688I9.2",NA
"KIRREL3-AS3",NA
"RP11-168K9.1",NA
"CTD-2234N14.1",NA
"LINC02712",NA
"RN7SKP121",NA
"RN7SKP279",NA
"RP11-822P1.1",NA
"DNAJB6P1",NA
"LINC02725",NA
"LINC02098",NA
"ETS1",NA
"MIR6090",NA
"ETS1-AS1",NA
"RP11-744N12.3",NA
"FLI1",NA
"SENCR",NA
"KCNJ1",NA
"RP11-740D6.3",NA
"KCNJ5",NA
"C11orf45",NA
"TP53AIP1",NA
"ARHGAP32",NA
"RNU6-876P",NA
"Y_RNA",NA
"RNU6-874P",NA
"ZNF123P",NA
"BARX2",NA
"RP11-237N19.3",NA
"LINC01395",NA
"RP11-507F16.5",NA
"RP11-507F16.1",NA
"TMEM45B",NA
"NFRKB",NA
"PRDM10",NA
"LINC00167",NA
"RP11-567M21.3",NA
"ELOBP2",NA
"RP11-679I18.4",NA
"APLP2",NA
"U4",NA
"ST14",NA
"ZBTB44",NA
"NDUFAF2P2",NA
"DDX18P5",NA
"RN7SL778P",NA
"ZBTB44-DT",NA
"ADAMTS8",NA
"ADAMTS15",NA
"RP11-535N6.2",NA
"BAK1P2",NA
"MIR8052",NA
"LINC02873",NA
"RP11-890B15.4",NA
"PPP1R10P1",NA
"LINC02551",NA
"SNX19",NA
"RP11-890B15.3",NA
"RN7SL167P",NA
"AP002856.4",NA
"AP002856.6",NA
"AP002856.7",NA
"AP002856.5",NA
"NTM",NA
"RNU6ATAC12P",NA
"AP003025.2",NA
"RP11-217L21.1",NA
"NTM-AS1",NA
"RP11-651K21.1",NA
"AP004372.1",NA
"RP11-697E14.2",NA
"NTM-IT",NA
"RP11-684N3.1",NA
"OPCML",NA
"U6",NA
"RP11-654C20.1",NA
"OPCML-IT2",NA
"AP004782.1",NA
"RP11-861E23.2",NA
"OPCML-IT1",NA
"RP11-138O22.1",NA
"LINC02743",NA
"SPATA19",NA
"RP11-259P6.3",NA
"IGSF9B",NA
"MIR4697",NA
"LINC02730",NA
"LINC02731",NA
"RP11-713P17.4",NA
"JAM3",NA
"PTP4A2P2",NA
"NCAPD3",NA
"RP11-700F16.2",NA
"RP11-700F16.3",NA
"VPS26B",NA
"THYN1",NA
"ACAD8",NA
"GLB1L3",NA
"AP000859.4",NA
"GLB1L2",NA
"B3GAT1",NA
"B3GAT1-DT",NA
"AP004550.1",NA
"RP11-469N6.5",NA
"RP11-469N6.3",NA
"RP11-469N6.4",NA
"LINC02706",NA
"LINC02714",NA
"RP11-555G19.4",NA
"LINC02697",NA
"RP11-555G19.2",NA
"LINC02717",NA
"LINC02684",NA
"DDX11L8",NA
"WASH8P",NA
"FAM138D",NA
"IQSEC3",NA
"RP11-598F7.3",NA
"RP11-598F7.4",NA
"RP11-598F7.5",NA
"RP11-598F7.6",NA
"SLC6A12",NA
"RP11-283I3.1",NA
"SLC6A12-AS1",NA
"SLC6A13",NA
"RP11-283I3.4",NA
"RP11-283I3.6",NA
"KDM5A",NA
"CCDC77",NA
"B4GALNT3",NA
"NINJ2",NA
"RP5-1154L15.2",NA
"RNU7-103P",NA
"RP5-1154L15.1",NA
"NINJ2-AS1",NA
"LINC02455",NA
"WNK1",NA
"RNU4ATAC16P",NA
"RP11-388A16.2",NA
"RAD52",NA
"RP11-359B12.2",NA
"ERC1",NA
"HTR1DP1",NA
"RP5-951N9.1",NA
"RP5-951N9.2",NA
"LINC00942",NA
"WNT5B",NA
"FBXL14",NA
"MIR3649",NA
"ADIPOR2",NA
"RP11-288K12.1",NA
"RP11-21K20.4",NA
"CACNA2D4",NA
"RP11-21K20.5",NA
"LRTM2",NA
"RP5-1096D14.3",NA
"LINC00940",NA
"DCP1B",NA
"CACNA1C",NA
"RP5-1096D14.6",NA
"CACNA1C-IT1",NA
"RP1-53O8.2",NA
"CACNA1C-AS4",NA
"CACNA1C-IT3",NA
"RP5-977L1.2",NA
"RP4-696F19.1",NA
"CACNA1C-AS3",NA
"AC007618.3",NA
"CACNA1C-AS2",NA
"CACNA1C-AS1",NA
"ITFG2-AS1",NA
"RP11-986G18.3",NA
"LINC02371",NA
"IQSEC3P1",NA
"RP11-885B4.2",NA
"CBX3P4",NA
"FKBP4",NA
"ITFG2-AS1",NA
"RP4-816N1.7",NA
"ITFG2",NA
"NRIP2",NA
"TEX52",NA
"FOXM1",NA
"RHNO1",NA
"TULP3",NA
"RP11-372B4.3",NA
"RNU6-1315P",NA
"TEAD4",NA
"RP11-253E3.3",NA
"RP11-253E3.1",NA
"TSPAN9",NA
"Metazoa_SRP",NA
"TSPAN9-IT1",NA
"RP11-543P15.3",NA
"RP11-543P15.1",NA
"RP5-1063M23.3",NA
"RP5-1063M23.4",NA
"LINC02827",NA
"LINC02417",NA
"PRMT8",NA
"RP11-476M19.3",NA
"RP11-476M19.1",NA
"THCAT155",NA
"CRACR2A",NA
"RP5-1180D12.1",NA
"RNU6-174P",NA
"RP3-488M23.3",NA
"PARP11",NA
"OTUD4P1",NA
"PARP11-AS1",NA
"RP11-320N7.2",NA
"HSPA8P5",NA
"RP11-320N7.1",NA
"CCND2-AS1",NA
"CCND2",NA
"RP11-388F6.5",NA
"TIGAR",NA
"RP11-264F23.1",NA
"FGF23",NA
"FGF6",NA
"C12orf4",NA
"RAD51AP1",NA
"DYRK4",NA
"RP11-234B24.5",NA
"RP11-500M8.7",NA
"AKAP3",NA
"RP11-500M8.6",NA
"RP11-500M8.4",NA
"NDUFA9",NA
"RP11-234B24.6",NA
"GAU1",NA
"GALNT8",NA
"RP11-234B24.4",NA
"KCNA6",NA
"RP3-377H17.2",NA
"RP3-377H17.4",NA
"RP3-377H17.5",NA
"RP11-429A20.3",NA
"KCNA1",NA
"RP3-377H17.3",NA
"RP11-429A20.2",NA
"KCNA5",NA
"RP11-429A20.5",NA
"LINC02443",NA
"RP11-1038A11.3",NA
"RP11-319E16.2",NA
"RP11-1038A11.2",NA
"RP11-1038A11.1",NA
"NTF3",NA
"ANO2",NA
"RP11-592H6.3",NA
"VWF",NA
"RN7SL69P",NA
"RP3-454B23.1",NA
"CD9",NA
"Y_RNA",NA
"ATP5MFP5",NA
"PLEKHG6",NA
"TNFRSF1A",NA
"RN7SL391P",NA
"SCNN1A",NA
"LTBR",NA
"RP1-102E24.8",NA
"RP1-102E24.1",NA
"SRP14P1",NA
"CD27-AS1",NA
"CD27",NA
"TAPBPL",NA
"VAMP1",NA
"RP1-102E24.10",NA
"RP1-102E24.6",NA
"NCAPD2",NA
"SCARNA10",NA
"SCARNA10",NA
"RP5-940J5.3",NA
"GAPDH",NA
"RP5-940J5.9",NA
"IFFO1",NA
"RP5-940J5.8",NA
"NOP2",NA
"RP5-940J5.10",NA
"CHD4",NA
"RP5-940J5.6",NA
"SCARNA11",NA
"LPAR5",NA
"ACRBP",NA
"ING4",NA
"RP4-761J14.8",NA
"ZNF384",NA
"PIANP",NA
"RNU6-781P",NA
"RP4-761J14.9",NA
"COPS7A",NA
"RP4-761J14.10",NA
"MLF2",NA
"PTMS",NA
"LAG3",NA
"RN7SL380P",NA
"CD4",NA
"GPR162",NA
"P3H3",NA
"GNB3",NA
"CDCA3",NA
"USP5",NA
"TPI1",NA
"SPSB2",NA
"RPL13P5",NA
"LRRC23",NA
"DSTNP2",NA
"U47924.32",NA
"ENO2",NA
"ATN1",NA
"C12orf57",NA
"U47924.31",NA
"RNU7-1",NA
"PTPN6",NA
"MIR200CHG",NA
"MIR200C",NA
"MIR141",NA
"U47924.29",NA
"PHB2",NA
"SCARNA12",NA
"EMG1",NA
"LPCAT3",NA
"C1S",NA
"RP3-461F17.1",NA
"RP3-461F17.2",NA
"C1R",NA
"C1RL",NA
"C1RL-AS1",NA
"RBP5",NA
"RNU6-485P",NA
"RP11-273B20.1",NA
"CLSTN3",NA
"RP11-273B20.5",NA
"RP11-273B20.3",NA
"PEX5",NA
"RP11-185H22.1",NA
"ACSM4",NA
"CD163L1",NA
"RP11-157G21.2",NA
"CD163",NA
"GAPDHP31",NA
"NIFKP3",NA
"RP11-444J21.2",NA
"RP11-444J21.5",NA
"RP11-444J21.4",NA
"RP11-444J21.6",NA
"RP11-444J21.7",NA
"APOBEC1",NA
"GDF3",NA
"DPPA3",NA
"CLEC4C",NA
"NANOGNB",NA
"Y_RNA",NA
"NANOG",NA
"Y_RNA",NA
"SLC2A14",NA
"RP11-277J24.7",NA
"Y_RNA",NA
"Metazoa_SRP",NA
"RP11-277J24.1",NA
"RP11-815D16.1",NA
"NANOGP1",NA
"RP11-277E18.2",NA
"SLC2A3",NA
"RP11-69M1.9",NA
"Y_RNA",NA
"RP11-69M1.1",NA
"RP11-69M1.8",NA
"HSPD1P12",NA
"RP11-69M1.4",NA
"FOXJ2",NA
"C3AR1",NA
"NECAP1",NA
"RP11-69M1.6",NA
"RP11-266K4.15",NA
"CLEC4A",NA
"POU5F1P3",NA
"RP11-266K4.16",NA
"GCSHP4",NA
"ZNF705A",NA
"FAM66C",NA
"DEFB109F",NA
"RP11-266K4.13",NA
"RP11-266K4.14",NA
"FAM90A1",NA
"ALG1L10P",NA
"FAM86FP",NA
"LINC02449",NA
"RP11-90D4.7",NA
"ENPP7P5",NA
"RP11-90D4.8",NA
"LINC00937",NA
"RP11-113C12.4",NA
"RP11-90D4.3",NA
"RP11-90D4.4",NA
"RP11-90D4.6",NA
"RP11-90D4.5",NA
"RP11-113C12.8",NA
"OR7E140P",NA
"OR7E148P",NA
"OR7E149P",NA
"CLEC6A",NA
"RP11-113C12.2",NA
"RNU6-275P",NA
"CLEC4D",NA
"SUPT4H1P2",NA
"CLEC4E",NA
"RP11-561P12.5",NA
"Y_RNA",NA
"ENSG10010137144.1",NA
"AICDA",NA
"RP11-438L7.1",NA
"HADHAP2",NA
"MFAP5",NA
"RP11-20D14.3",NA
"RP11-20D14.4",NA
"RIMKLB",NA
"A2ML1-AS1",NA
"RP11-20D14.6",NA
"A2ML1-AS2",NA
"A2ML1",NA
"RP11-259O18.5",NA
"PHC1",NA
"M6PR",NA
"KLRG1",NA
"RP11-259O18.4",NA
"HNRNPA1P34",NA
"VDAC2P2",NA
"LINC00612",NA
"A2M-AS1",NA
"A2M",NA
"KRT17P8",NA
"BTG1P1",NA
"PZP",NA
"TPT1P12",NA
"A2MP1",NA
"MIR1244-3",NA
"PTMAP4",NA
"LINC00987",NA
"RP11-118B22.2",NA
"RP11-22B23.1",NA
"SNORA75",NA
"RP11-22B23.2",NA
"RP11-22B23.4",NA
"LINC02367",NA
"RP11-22B23.5",NA
"RP11-599J14.2",NA
"CTD-2318O12.1",NA
"DDX12P",NA
"SNORA75",NA
"RP11-726G1.2",NA
"OVOS",NA
"RP11-525E9.1",NA
"KLRB1",NA
"RNU6-700P",NA
"GOT2P3",NA
"RP11-705C15.5",NA
"RP11-705C15.4",NA
"RP11-705C15.2",NA
"RP11-705C15.3",NA
"CLEC2D",NA
"NPM1P7",NA
"LINC02390",NA
"CLECL1",NA
"CD69",NA
"GCNAP1",NA
"KLRF1",NA
"CLEC2B",NA
"RP11-290C10.1",NA
"KLRF2",NA
"CLEC2A",NA
"LINC02470",NA
"CLEC12A-AS1",NA
"CLEC12A",NA
"CLEC1B",NA
"CLEC12B",NA
"RP11-133L14.5",NA
"CLEC9A",NA
"RP11-133L14.2",NA
"CLEC1A",NA
"RN7SKP161",NA
"HNRNPABP1",NA
"CLEC7A",NA
"OLR1",NA
"TMEM52B",NA
"GABARAPL1",NA
"GABARAPL1-AS1",NA
"KLRD1",NA
"LINC02617",NA
"LINC02598",NA
"KLRK1-AS1",NA
"KLRK1",NA
"KLRC4-KLRK1",NA
"KLRC4",NA
"RP11-277P12.6",NA
"KLRC3",NA
"KLRC2",NA
"KLRC1",NA
"EIF2S3B",NA
"SLC25A39P2",NA
"LINC02446",NA
"KLRA1P",NA
"MAGOHB",NA
"STYK1",NA
"YBX3",NA
"LINC02366",NA
"HSPE1P12",NA
"TAS2R7",NA
"TAS2R8",NA
"TAS2R9",NA
"PRH1",NA
"TAS2R10",NA
"RP11-144O23.8",NA
"PRR4",NA
"PRH1-PRR4",NA
"TAS2R12",NA
"TAS2R13",NA
"PRH2",NA
"TAS2R14",NA
"TAS2R15P",NA
"TAS2R50",NA
"TAS2R20",NA
"TAS2R19",NA
"TAS2R31",NA
"TAS2R63P",NA
"TAS2R46",NA
"TAS2R64P",NA
"TAS2R43",NA
"RP11-673D15.7",NA
"TAS2R30",NA
"TAS2R18",NA
"RP11-785H5.2",NA
"SMIM10L1",NA
"TAS2R42",NA
"RP11-144O23.22",NA
"RP11-711K1.8",NA
"PRB3",NA
"PRB4",NA
"PRB1",NA
"PRB2",NA
"RP11-711K1.7",NA
"HIGD1AP8",NA
"RP11-434C1.4",NA
"RP11-434C1.5",NA
"DDX55P1",NA
"RP11-434C1.6",NA
"RP11-434C1.2",NA
"RNU7-60P",NA
"LINC01252",NA
"ETV6",NA
"BCL2L14",NA
"PTMAP9",NA
"MIR1244-4",NA
"LRP6",NA
"RP11-267J23.1",NA
"RNU6-545P",NA
"RP11-757G14.3",NA
"RNU6-318P",NA
"MANSC1",NA
"LOH12CR2",NA
"BORCS5",NA
"RP11-253I19.4",NA
"DUSP16",NA
"RP11-253I19.3",NA
"RP11-158N24.1",NA
"CREBL2",NA
"RP11-180M15.6",NA
"GPR19",NA
"RP11-180M15.3",NA
"CDKN1B",NA
"RP11-180M15.4",NA
"APOLD1",NA
"MIR613",NA
"STX8P1",NA
"DDX47",NA
"RP11-59H1.1",NA
"RP11-392P7.1",NA
"GPRC5A",NA
"MIR614",NA
"GPRC5D-AS1",NA
"GPRC5D",NA
"RP11-392P7.7",NA
"ENSG10010134689.1",NA
"HEBP1",NA
"HTR7P1",NA
"RP11-377D9.3",NA
"RP11-377D9.1",NA
"FAM234B",NA
"GSG1",NA
"EMP1",NA
"RP11-161A14.3",NA
"LINC01559",NA
"GRIN2B",NA
"RNA5SP353",NA
"RNU6-590P",NA
"RP11-4N23.1",NA
"RP11-4N23.4",NA
"RP11-154I21.1",NA
"RN7SKP162",NA
"RP11-72J9.1",NA
"RP11-298E10.1",NA
"RP11-134N1.2",NA
"RNU6-491P",NA
"GNAI2P1",NA
"ATF7IP",NA
"PLBD1",NA
"RP11-502N13.2",NA
"RN7SKP134",NA
"PLBD1-AS1",NA
"GUCY2C",NA
"RP11-174G6.1",NA
"RP11-174G6.5",NA
"H4-16",NA
"H2AJ",NA
"WBP11",NA
"C12orf60",NA
"SMCO3",NA
"RP11-233G1.8",NA
"ART4",NA
"RP11-233G1.4",NA
"MGP",NA
"ERP27",NA
"ARHGDIB",NA
"PDE6H",NA
"LINC01489",NA
"RERG",NA
"RERG-IT1",NA
"RERG-AS1",NA
"METTL8P1",NA
"PTPRO",NA
"RP11-6K23.1",NA
"EPS8",NA
"RNU6-251P",NA
"RP11-6B19.1",NA
"RP11-6B19.3",NA
"STRAP",NA
"DERA",NA
"EGLN3P1",NA
"SLC15A5",NA
"MGST1",NA
"SUPT16HP1",NA
"RP11-473N11.4",NA
"RP11-424M22.1",NA
"LMO3",NA
"RP11-424M22.3",NA
"RP11-239A17.1",NA
"RP11-69C13.1",NA
"SKP1P2",NA
"EEF1A1P16",NA
"RP11-74N9.2",NA
"RNU6-837P",NA
"RP11-287J11.1",NA
"PSMC1P8",NA
"TIMM17BP1",NA
"RP11-606D9.1",NA
"LINC02378",NA
"MIR3974",NA
"Y_RNA",NA
"RERGL",NA
"PIK3C2G",NA
"NDFIP1P1",NA
"RP11-459D22.1",NA
"ZKSCAN7P1",NA
"PLCZ1",NA
"PSMC1P9",NA
"RP11-361I14.2",NA
"CAPZA3",NA
"MEF2BNBP1",NA
"PLEKHA5",NA
"RP11-282K24.3",NA
"RN7SL459P",NA
"RN7SL67P",NA
"AEBP2",NA
"PDCD5P1",NA
"RP11-841C19.4",NA
"RNU6-254P",NA
"EEF1A1P4",NA
"RP11-841C19.1",NA
"RP11-678N14.1",NA
"RNU1-146P",NA
"RP11-405A12.2",NA
"TCP1P3",NA
"LINC02398",NA
"RP11-664H17.2",NA
"LINC02468",NA
"RP11-284H19.1",NA
"PDE3A",NA
"UBE2L2",NA
"RP11-424C20.2",NA
"SLCO1C1",NA
"SLCO1B3",NA
"SLCO1B3-SLCO1B7",NA
"RP11-80N2.2",NA
"SLCO1B7",NA
"RP11-125O5.2",NA
"SLCO1B1",NA
"SLCO1A2",NA
"IAPP",NA
"PYROXD1",NA
"ELOCP31",NA
"RECQL",NA
"GOLT1B",NA
"SPX",NA
"GYS2",NA
"RP11-501E24.9",NA
"LDHB",NA
"RP11-59N23.3",NA
"RP11-59N23.1",NA
"KCNJ8",NA
"ABCC9",NA
"RP11-729I10.2",NA
"RP11-729I10.3",NA
"RP11-547L9.1",NA
"CMAS",NA
"ST8SIA1",NA
"RP11-49G2.3",NA
"SULT6B2P",NA
"RNU1-149P",NA
"RP11-73M14.1",NA
"RP11-268P4.5",NA
"C2CD5",NA
"RP11-359J14.2",NA
"LRRC34P1",NA
"RP11-268P4.2",NA
"RP11-268P4.4",NA
"ETNK1",NA
"RP11-114G22.1",NA
"RP11-449P1.1",NA
"RP11-686N4.1",NA
"RP11-153K16.1",NA
"RP11-153K16.2",NA
"SOX5",NA
"RP11-437F6.1",NA
"MIR920",NA
"SOX5-AS1",NA
"LINC00477",NA
"KNOP1P1",NA
"RP11-615I16.1",NA
"RP11-625L16.1",NA
"RN7SL38P",NA
"BCAT1",NA
"RP11-625L16.3",NA
"RP11-662I13.3",NA
"RP11-662I13.2",NA
"BRI3P2",NA
"C12orf77",NA
"IRAG2",NA
"CENPUP2",NA
"RP11-713N11.4",NA
"RP11-713N11.6",NA
"CFAP94",NA
"ETFRF1",NA
"KRAS",NA
"RP11-295I5.3",NA
"RP11-295I5.4",NA
"RP11-707G18.1",NA
"RNU4-67P",NA
"RP11-318G8.1",NA
"LMNTD1",NA
"RP11-318G8.4",NA
"FAM133GP",NA
"TUBB4BP1",NA
"RP11-685B13.2",NA
"RN7SKP262",NA
"RP11-443N24.2",NA
"TDGP1",NA
"RP11-443N24.3",NA
"MIR4302",NA
"RP11-443N24.4",NA
"RASSF8-AS1",NA
"RASSF8",NA
"BHLHE41",NA
"SSPN",NA
"RP11-283G6.3",NA
"RP11-283G6.7",NA
"RP11-283G6.4",NA
"RP11-283G6.5",NA
"RP11-283G6.6",NA
"RP11-612B6.6",NA
"RP11-612B6.1",NA
"RP11-513G19.1",NA
"ITPR2",NA
"RP11-612B6.2",NA
"RNA5SP354",NA
"RP11-666F17.1",NA
"RP11-666F17.2",NA
"INTS13",NA
"FGFR1OP2",NA
"TM7SF3",NA
"RP11-421F16.3",NA
"MED21",NA
"RP11-582E3.6",NA
"C12orf71",NA
"RP11-582E3.5",NA
"RP11-582E3.2",NA
"RP11-582E3.4",NA
"STK38L",NA
"ARNTL2",NA
"ARNTL2-AS1",NA
"SMCO2",NA
"RARS1P1",NA
"PPFIBP1",NA
"RP11-709A23.1",NA
"RP11-709A23.2",NA
"RP11-1060J15.3",NA
"RP11-1060J15.4",NA
"REP15",NA
"RP11-1060J15.9",NA
"HMGB1P49",NA
"RP11-1060J15.7",NA
"Y_RNA",NA
"MANSC4",NA
"RP11-860B13.1",NA
"KLHL42",NA
"RP11-860B13.3",NA
"RN7SKP15",NA
"ENSG10010135837.1",NA
"RP11-993B23.1",NA
"PTHLH",NA
"RP11-993B23.3",NA
"CCDC91",NA
"RP11-967K21.1",NA
"RP11-967K21.2",NA
"RP11-425D17.1",NA
"RP11-425D17.2",NA
"RNU4-54P",NA
"RNA5SP355",NA
"RP11-874G11.1",NA
"RP11-977P2.1",NA
"RP11-31A23.1",NA
"RP11-946L16.1",NA
"FAR2",NA
"RP11-946L16.2",NA
"RP11-996F15.4",NA
"RP11-996F15.2",NA
"RP11-996F15.5",NA
"RP11-996F15.6",NA
"ERGIC2",NA
"OVCH1-AS1",NA
"OVCH1",NA
"TMTC1",NA
"RP11-310I24.1",NA
"RPL21P99",NA
"RP11-776A13.5",NA
"RP11-776A13.4",NA
"RP11-776A13.1",NA
"LINC02386",NA
"RP11-155I9.2",NA
"RNA5SP356",NA
"RP11-155I9.1",NA
"RP11-776A13.2",NA
"IPO8",NA
"RP11-77I22.5",NA
"CAPRIN2",NA
"RP11-77I22.2",NA
"LINC00941",NA
"LINC00941",NA
"PPIAP44",NA
"TSPAN11",NA
"RP11-551L14.4",NA
"RP11-551L14.8",NA
"DDX11-AS1",NA
"DDX11",NA
"SNORA75",NA
"RP11-551L14.7",NA
"OVOS2",NA
"RP11-627K11.5",NA
"RP11-627K11.1",NA
"MREGP1",NA
"RP11-627K11.6",NA
"SINHCAF",NA
"RP11-627K11.3",NA
"FLJ13224",NA
"LINC02387",NA
"U6",NA
"DENND5B",NA
"RNU6-618P",NA
"RP11-771K4.3",NA
"RP11-820K3.3",NA
"RP11-820K3.4",NA
"Y_RNA",NA
"ANKRD49P2",NA
"DENND5B-AS1",NA
"RNU5F-4P",NA
"AK4P3",NA
"RP11-820K3.7",NA
"ETFBKMT",NA
"AMN1",NA
"STMN1P1",NA
"RP11-467L13.7",NA
"RP11-467L13.4",NA
"IFITM3P2",NA
"H3-5",NA
"RNU6-1069P",NA
"ENSG10010135094.1",NA
"RP11-428G5.4",NA
"LINC02422",NA
"RP11-428G5.6",NA
"RP11-428G5.1",NA
"RPL12P32",NA
"RP11-428G5.7",NA
"RESF1",NA
"RP11-50I19.2",NA
"RP11-50I19.1",NA
"RP11-843B15.1",NA
"RP11-843B15.3",NA
"RP11-843B15.2",NA
"BICD1",NA
"RP11-843B15.4",NA
"RP11-956A19.1",NA
"RP11-817I4.1",NA
"RP11-817I4.2",NA
"Y_RNA",NA
"FGD4",NA
"RNU6-494P",NA
"DNM1L",NA
"RP11-278C7.2",NA
"Y_RNA",NA
"RP11-278C7.4",NA
"RP11-278C7.1",NA
"YARS2",NA
"RP11-278C7.3",NA
"RP11-278C7.5",NA
"RP11-8P13.6",NA
"PKP2",NA
"RP11-8P13.5",NA
"RPL35AP27",NA
"ASS1P14",NA
"RP11-267D19.1",NA
"SYT10",NA
"RP11-438D14.2",NA
"RP11-438D14.3",NA
"RP11-56H16.1",NA
"RNU6-400P",NA
"RP13-359K18.1",NA
"RNU6-472P",NA
"Y_RNA",NA
"RP11-847H18.2",NA
"ALG10",NA
"RP11-847H18.3",NA
"RP11-313F23.3",NA
"FAM166AP2",NA
"TUBB8P4",NA
"RP11-313F23.4",NA
"RNA5SP357",NA
"DUX4L27",NA
"AK6P1",NA
"ZNF970P",NA
"AK6P2",NA
"CLUHP8",NA
"ENSG10010136165.1",NA
"RP11-297L6.3",NA
"RNA5SP358",NA
"RNA5SP359",NA
"TUBB8P5",NA
"FAM166AP9",NA
"NF1P12",NA
"Y_RNA",NA
"ALG10B",NA
"RP11-804F13.2",NA
"RP11-804F13.1",NA
"CPNE8",NA
"CPNE8-AS1",NA
"RP11-554L12.3",NA
"RP11-554L12.2",NA
"LINC02406",NA
"RP11-421H10.2",NA
"KIF21A",NA
"RP11-242C24.5",NA
"RP11-242C24.2",NA
"RP11-242C24.3",NA
"ABCD2",NA
"RP11-242C24.4",NA
"C12orf40",NA
"SLC2A13",NA
"ENSG10010139722.1",NA
"LINC02555",NA
"LINC02471",NA
"LRRK2-DT",NA
"LRRK2",NA
"AC084290.2",NA
"MUC19",NA
"RP11-115F18.1",NA
"RNU6-713P",NA
"CNTN1",NA
"RP11-367O10.1",NA
"RP11-385G16.1",NA
"PDZRN4",NA
"RP11-413B19.2",NA
"RNA5SP360",NA
"MTND2P17",NA
"MTND1P24",NA
"LINC02400",NA
"RP11-630C16.2",NA
"RP11-2A1.1",NA
"RP11-2A1.2",NA
"RP11-440G2.2",NA
"GXYLT1",NA
"YAF2",NA
"PPHLN1",NA
"RP11-76E16.2",NA
"ZCRB1",NA
"MIR7851",NA
"SNORA74",NA
"RP11-351C21.2",NA
"RNU6-249P",NA
"RP11-328C8.2",NA
"Y_RNA",NA
"PRICKLE1",NA
"RP11-328C8.4",NA
"RP11-328C8.5",NA
"LINC02402",NA
"RP11-609L23.3",NA
"RP11-609L23.2",NA
"LINC02451",NA
"RPS27P21",NA
"LINC02450",NA
"RP11-510P12.1",NA
"RP11-547C5.1",NA
"RP11-547C5.2",NA
"LINC02461",NA
"ADAMTS20",NA
"RP11-73B8.1",NA
"RP11-73B8.2",NA
"RP11-73B8.3",NA
"EEF1A1P17",NA
"PUS7L",NA
"RP11-210N13.1",NA
"IRAK4",NA
"TWF1",NA
"TMEM117",NA
"ZNF75BP",NA
"RP11-46I1.1",NA
"RP11-46I1.2",NA
"RP11-499A10.3",NA
"RP11-499A10.4",NA
"NELL2",NA
"Y_RNA",NA
"DBX2",NA
"RP11-478B9.1",NA
"RACGAP1P1",NA
"SSBL3P",NA
"RNA5SP361",NA
"RP11-139E19.4",NA
"PLEKHA8P1",NA
"RP11-139E19.2",NA
"ANO6",NA
"RP11-139E19.3",NA
"RP11-438E8.2",NA
"RP11-352M15.1",NA
"U6",NA
"RP11-352M15.2",NA
"ARID2",NA
"RP11-19E18.2",NA
"RN7SL246P",NA
"KNOP1P2",NA
"SCAF11",NA
"RP11-101K23.1",NA
"SLC38A1",NA
"RP11-474P2.5",NA
"SLC38A2",NA
"RP11-474P2.2",NA
"RP11-96H19.1",NA
"RP11-474P2.4",NA
"RP11-474P2.6",NA
"RP11-474P2.7",NA
"RP11-446N19.1",NA
"OR7A19P",NA
"MARK3P1",NA
"SLC38A4",NA
"RP11-618L22.1",NA
"AMIGO2",NA
"PCED1B",NA
