"GeneName","Padj"
"RP11-603J24.5",NA
"RP11-603J24.14",NA
"MYL6B",NA
"MYL6",NA
"SMARCC2",NA
"RP11-977G19.5",NA
"RNF41",NA
"NABP2",NA
"SLC39A5",NA
"ANKRD52",NA
"COQ10A",NA
"RP11-977G19.14",NA
"CS",NA
"RP11-977G19.10",NA
"RP11-977G19.11",NA
"RP11-977G19.12",NA
"CNPY2",NA
"PAN2",NA
"IL23A",NA
"STAT2",NA
"RNU7-40P",NA
"APOF",NA
"APONP",NA
"RP11-348M3.2",NA
"RP11-121C6.5",NA
"RP11-121C6.4",NA
"TIMELESS",NA
"MIP",NA
"RP11-121C6.6",NA
"SPRYD4",NA
"GLS2",NA
"HSPD1P4",NA
"RBMS2",NA
"RNU6-343P",NA
"BAZ2A",NA
"ATP5F1B",NA
"SNORD59A",NA
"PTGES3",NA
"RN7SL809P",NA
"NACA",NA
"RP11-112B10.2",NA
"PRIM1",NA
"HSD17B6",NA
"RP11-74M13.4",NA
"RP11-74M13.6",NA
"RP11-74M13.3",NA
"ENSG10010135377.1",NA
"SDR9C7",NA
"RP11-474N8.9",NA
"RDH16",NA
"RP11-74M13.5",NA
"RP11-474N8.10",NA
"GPR182",NA
"ZBTB39",NA
"TAC3",NA
"MYO1A",NA
"NEMP1",NA
"NAB2",NA
"STAT6",NA
"LRP1",NA
"LRP1-AS",NA
"MIR1228",NA
"NXPH4",NA
"RP11-123K3.9",NA
"SHMT2",NA
"NDUFA4L2",NA
"STAC3",NA
"RP11-123K3.4",NA
"R3HDM2",NA
"RNU6-879P",NA
"RP11-756H6.1",NA
"INHBC",NA
"INHBE",NA
"RP11-181L23.11",NA
"GLI1",NA
"ARHGAP9",NA
"MARS1",NA
"MIR6758",NA
"DDIT3",NA
"RP11-181L23.10",NA
"MIR616",NA
"MBD6",NA
"DCTN2",NA
"KIF5A",NA
"PIP4K2C",NA
"DTX3",NA
"ARHGEF25",NA
"AC025165.8",NA
"RP11-571M6.19",NA
"SLC26A10",NA
"B4GALNT1",NA
"OS9",NA
"RP11-571M6.7",NA
"AGAP2",NA
"AGAP2-AS1",NA
"TSPAN31",NA
"CDK4",NA
"MIR6759",NA
"MARCHF9",NA
"CYP27B1",NA
"METTL1",NA
"EEF1AKMT3",NA
"RP11-571M6.15",NA
"TSFM",NA
"AVIL",NA
"RP11-571M6.17",NA
"RNU6-1083P",NA
"RP11-571M6.18",NA
"CTDSP2",NA
"MIR26A2",NA
"RP11-620J15.1",NA
"RP11-620J15.2",NA
"RP11-620J15.4",NA
"ATP23",NA
"GIHCG",NA
"RP11-58A17.3",NA
"RN7SKP65",NA
"RP11-58A17.2",NA
"LINC02403",NA
"RP11-489P6.1",NA
"RP11-489P6.2",NA
"RP11-340M11.1",NA
"RP11-362K2.2",NA
"LINC02388",NA
"LRIG3",NA
"RP11-150C16.1",NA
"RP11-557F20.2",NA
"RP11-150C16.2",NA
"RP11-272B17.3",NA
"RP11-272B17.1",NA
"RNU6-279P",NA
"RNU6-871P",NA
"LINC02448",NA
"RNU4-20P",NA
"SLC16A7",NA
"RP11-813P10.1",NA
"RP11-813P10.2",NA
"RP11-316A16.1",NA
"RP11-316A16.2",NA
"RP11-335M9.1",NA
"Y_RNA",NA
"ENSG10010138789.1",NA
"RP11-154D9.1",NA
"RP11-471N19.1",NA
"DUX4L52",NA
"RP11-410B16.2",NA
"TAFA2",NA
"KRT8P19",NA
"RP11-769N19.2",NA
"KLF17P1",NA
"USP15",NA
"MIR6125",NA
"RNU6-595P",NA
"Metazoa_SRP",NA
"MON2",NA
"RP11-863H1.1",NA
"RNU6-399P",NA
"LINC01465",NA
"RP11-631N16.2",NA
"MIRLET7I",NA
"RP11-631N16.4",NA
"PPM1H",NA
"GAPDHP44",NA
"RNU1-83P",NA
"Y_RNA",NA
"RP11-848D3.4",NA
"LDHAL6CP",NA
"RP11-848D3.5",NA
"RSL24D1P5",NA
"AVPR1A",NA
"RP11-715H19.2",NA
"HNRNPA1P69",NA
"RP11-1022B3.1",NA
"DPY19L2",NA
"RP11-415I12.3",NA
"RP11-972L6.2",NA
"RP11-415I12.2",NA
"RP11-415I12.1",NA
"RXYLT1",NA
"RXYLT1-AS1",NA
"PABPC1P4",NA
"SRGAP1",NA
"RP11-274J7.2",NA
"RP11-274J7.3",NA
"RP11-1029F8.1",NA
"RP11-196H14.2",NA
"RP11-196H14.5",NA
"RP11-196H14.4",NA
"RP11-196H14.3",NA
"C12orf66",NA
"RNU6-1009P",NA
"RNU5A-7P",NA
"C12orf56",NA
"OOEPP2",NA
"ATP6V1E1P3",NA
"ENSG10010138912.1",NA
"XPOT",NA
"RP11-114F3.5",NA
"RP11-114F3.4",NA
"TBK1",NA
"RP11-439H13.3",NA
"RASSF3",NA
"RP11-439H13.2",NA
"SNORD83",NA
"RP11-338E21.1",NA
"MIR548Z",NA
"MIR548C",NA
"RP11-338E21.2",NA
"RP11-338E21.3",NA
"RP11-629N8.5",NA
"RP11-629N8.4",NA
"GNS",NA
"TBC1D30",NA
"RP11-766N7.5",NA
"RP11-629N8.6",NA
"LINC02389",NA
"LINC02231",NA
"RNU6ATAC42P",NA
"RP11-168J19.2",NA
"WIF1",NA
"RNU6-166P",NA
"APOOP3",NA
"LEMD3",NA
"RP11-305O6.4",NA
"MSRB3",NA
"RP11-305O6.3",NA
"KRT18P60",NA
"RP11-230G5.2",NA
"RP11-221N13.2",NA
"LINC02454",NA
"RP11-221N13.4",NA
"PCNPP3",NA
"HMGA2",NA
"RP11-677M24.1",NA
"HMGA2-AS1",NA
"RP11-366L20.3",NA
"MIR6074",NA
"LINC02425",NA
"RNA5SP362",NA
"LLPH",NA
"RP11-745O10.4",NA
"LLPH-DT",NA
"TMBIM4",NA
"IRAK3",NA
"RBMS1P1",NA
"MIR6502",NA
"RP11-335I12.2",NA
"PDCL3P7",NA
"RN7SKP166",NA
"HELB",NA
"GRIP1",NA
"OSBPL9P5",NA
"OSBPL9P4",NA
"RP11-123O10.3",NA
"RP11-123O10.1",NA
"RAB11AP2",NA
"GGTA2P",NA
"CAND1",NA
"RP11-473M14.5",NA
"NTAN1P3",NA
"LINC02420",NA
"LINC02408",NA
"LINC02442",NA
"DYRK2",NA
"RP11-335O4.3",NA
"LINC02421",NA
"RP11-43N5.2",NA
"LINC01479",NA
"GS1-410F4.5",NA
"IFNG-AS1",NA
"HNRNPA1P70",NA
"RP11-444B24.2",NA
"IFNG",NA
"IL26",NA
"IL22",NA
"MDM1",NA
"LINC02384",NA
"RP11-71J4.2",NA
"RP11-81H14.1",NA
"RP11-81H14.3",NA
"RP11-81H14.4",NA
"RPSAP12",NA
"Metazoa_SRP",NA
"RAP1B",NA
"RPL10P12",NA
"SNORA70G",NA
"ATP5PDP4",NA
"RP11-637A17.2",NA
"NUP107",NA
"KRT8P39",NA
"SLC35E3",NA
"RP11-611O2.2",NA
"MDM2",NA
"RP11-611O2.1",NA
"RP11-611O2.5",NA
"RP11-611O2.3",NA
"CPM",NA
"RNU7-4P",NA
"RP11-611O2.6",NA
"PRELID2P1",NA
"RP11-324P9.1",NA
"CPSF6",NA
"MIR1279",NA
"C1GALT1P1",NA
"RP11-1143G9.5",NA
"LYZ",NA
"RP11-1143G9.4",NA
"YEATS4",NA
"RN7SL804P",NA
"RPS26P45",NA
"LINC02373",NA
"FRS2",NA
"MIR3913-1",NA
"MIR3913-2",NA
"CCT2",NA
"LRRC10",NA
"BEST3",NA
"RP11-588G21.1",NA
"RP11-588G21.2",NA
"RAB3IP",NA
"AC025263.3",NA
"MYRFL",NA
"PRANCR",NA
"RP11-611E13.3",NA
"LINC02821",NA
"RP11-398J13.2",NA
"CNOT2",NA
"RP11-398J13.1",NA
"KCNMB4",NA
"RNU4-65P",NA
"RP11-588H23.3",NA
"PTPRB",NA
"RP11-785D18.3",NA
"PTPRR",NA
"FAHD2P1",NA
"Y_RNA",NA
"CTD-2021H9.1",NA
"CTD-2021H9.2",NA
"CTD-2021H9.3",NA
"TSPAN8",NA
"LGR5",NA
"RP11-578B16.1",NA
"RP11-186F10.2",NA
"RP11-186F10.4",NA
"ZFC3H1",NA
"ENSG10010134884.1",NA
"THAP2",NA
"RP11-293I14.2",NA
"TMEM19",NA
"RP11-498M15.1",NA
"RAB21",NA
"RP11-2H8.2",NA
"RP11-2H8.3",NA
"TBC1D15",NA
"MRS2P2",NA
"TPH2",NA
"RP11-89M22.3",NA
"TRHDE",NA
"TRHDE-AS1",NA
"H3P35",NA
"CHCHD3P2",NA
"RP11-12K6.2",NA
"RP11-314D7.1",NA
"LINC02444",NA
"RP11-314D7.3",NA
"RP11-166B14.1",NA
"RNU6-1012P",NA
"LINC02445",NA
"U8",NA
"LINC02882",NA
"RP11-711C17.1",NA
"LINC02394",NA
"RP11-274M17.1",NA
"RP11-274M17.3",NA
"RP11-274M17.2",NA
"VENTXP3",NA
"ATXN7L3B",NA
"RP11-56G10.2",NA
"RP11-361A23.1",NA
"RP11-361A23.2",NA
"RP11-361A23.3",NA
"RP11-81K13.1",NA
"KCNC2",NA
"CAPS2-AS1",NA
"CCNG2P1",NA
"CAPS2",NA
"RP11-560G2.2",NA
"RP11-585P4.6",NA
"GLIPR1L1",NA
"GLIPR1L2",NA
"GLIPR1",NA
"RP11-585P4.5",NA
"KRR1",NA
"RP11-114H23.1",NA
"RP11-25J3.2",NA
"RP11-114H23.4",NA
"RPL10P13",NA
"SNORA70",NA
"RP11-114H23.2",NA
"RP11-290L1.6",NA
"RN7SL734P",NA
"RP11-290L1.5",NA
"RP11-290L1.7",NA
"PHLDA1",NA
"RP11-290L1.3",NA
"RP11-290L1.2",NA
"NAP1L1",NA
"RP11-290L1.4",NA
"RP11-453D16.1",NA
"RP11-453D16.2",NA
"RNU6-1271P",NA
"LNCOG",NA
"RN7SKP172",NA
"BBS10",NA
"OSBPL8",NA
"RP11-20E24.1",NA
"RP11-613M5.5",NA
"RPL7AP9",NA
"YWHAQP7",NA
"RP11-613M5.2",NA
"RP11-734E19.1",NA
"ZDHHC17",NA
"CSRP2",NA
"RP11-461F16.3",NA
"RP11-669B18.1",NA
"E2F7",NA
"RP1-81P11.2",NA
"LINC02464",NA
"NAV3",NA
"RP1-97G4.1",NA
"RP11-781A6.1",NA
"RP11-136F16.1",NA
"PRXL2AP1",NA
"LINC02424",NA
"RP11-754N21.1",NA
"RP11-90C1.1",NA
"RP11-171L9.1",NA
"RP11-123M21.2",NA
"RP11-123M21.1",NA
"SYT1",NA
"RP11-390N6.1",NA
"RP1-78O14.1",NA
"MIR1252",NA
"RP11-359M6.2",NA
"RP11-359M6.1",NA
"NOP56P3",NA
"PAWR",NA
"RP11-530C5.1",NA
"PPP1R12A",NA
"RP11-530C5.4",NA
"RP11-530C5.2",NA
"RNA5SP363",NA
"PPP1R12A-AS1",NA
"SNRPGP20",NA
"RNU7-106P",NA
"OTOGL",NA
"RP11-244J10.1",NA
"RN7SKP261",NA
"PTPRQ",NA
"AKIRIN1P1",NA
"RP11-272K23.3",NA
"MYF6",NA
"MYF5",NA
"LINC01490",NA
"LIN7A",NA
"MIR617",NA
"RP11-299A16.1",NA
"MIR618",NA
"ACSS3",NA
"RP11-543H12.1",NA
"MIR4699",NA
"PPFIA2",NA
"PPFIA2-AS1",NA
"RP11-315E17.1",NA
"RP11-617J18.1",NA
"RP11-275O18.1",NA
"LINC02426",NA
"RP11-362A1.2",NA
"CCDC59",NA
"METTL25",NA
"RP11-263K4.1",NA
"RP11-263K4.5",NA
"RP11-263K4.4",NA
"RP11-263K4.3",NA
"RP11-13F9.1",NA
"TMTC2",NA
"RNU6-977P",NA
"RP11-87P13.2",NA
"RP11-384P14.1",NA
"RP11-80O3.1",NA
"RP11-788H18.1",NA
"ENSG10010137171.1",NA
"RP11-228G3.1",NA
"RP11-701B6.1",NA
"SLC6A15",NA
"RP11-1079J22.1",NA
"TSPAN19",NA
"LRRIQ1",NA
"ALX1",NA
"LINC02820",NA
"RP11-629O19.1",NA
"RP13-619I2.2",NA
"RASSF9",NA
"NTS",NA
"MGAT4C",NA
"RP11-18J9.3",NA
"RP11-812D23.1",NA
"RP11-202H2.1",NA
"RP11-324H9.1",NA
"RP11-248E9.1",NA
"CYCSP30",NA
"RP11-248E9.4",NA
"MKRN9P",NA
"LINC02258",NA
"RP11-248E9.6",NA
"RP11-248E9.7",NA
"C12orf50",NA
"C12orf29",NA
"CEP290",NA
"RNA5SP364",NA
"RP11-474L23.3",NA
"TMTC3",NA
"Y_RNA",NA
"KITLG",NA
"RP11-900F13.3",NA
"RNU1-117P",NA
"RP11-900F13.2",NA
"LINC02458",NA
"RP11-13A1.2",NA
"RNU7-120P",NA
"DUSP6",NA
"RP11-823E8.3",NA
"RP11-1109F11.6",NA
"RP11-1109F11.3",NA
"RP11-1109F11.5",NA
"POC1B",NA
"CENPCP1",NA
"POC1B-GALNT4",NA
"GALNT4",NA
"POC1B-AS1",NA
"RP11-734K2.3",NA
"RP11-981P6.1",NA
"ATP2B1",NA
"ATP2B1-AS1",NA
"RP11-654D12.2",NA
"RNA5SP365",NA
"RNU6-148P",NA
"BRWD1P2",NA
"LINC02399",NA
"RP11-567C2.1",NA
"LINC02392",NA
"LINC02822",NA
"RP11-632B21.1",NA
"RP11-632B21.2",NA
"RP11-20L19.1",NA
"CCER1",NA
"LINC00615",NA
"EPYC",NA
"KERA",NA
"LUM",NA
"DCN",NA
"AC007115.3",NA
"LINC02823",NA
"RP11-730K16.1",NA
"ENSG10010138831.1",NA
"RP11-693J15.6",NA
"RP11-1041F24.1",NA
"RP11-587P21.1",NA
"LINC02404",NA
"RP11-587P21.3",NA
"LINC01619",NA
"RP11-796E2.5",NA
"RP11-796E2.6",NA
"BTG1",NA
"RP11-796E2.4",NA
"Y_RNA",NA
"LINC02391",NA
"CLLU1-AS1",NA
"CLLU1",NA
"RP11-693J15.4",NA
"LINC02397",NA
"RP11-693J15.3",NA
"PLEKHG7",NA
"EEA1",NA
"RP11-603K19.1",NA
"HNRNPA1P50",NA
"RNU6-1329P",NA
"LINC02413",NA
"RP11-511B23.2",NA
"Y_RNA",NA
"RP11-511B23.4",NA
"RP11-202G11.2",NA
"NACAP8",NA
"LINC02412",NA
"ENSG10010138132.1",NA
"RP11-486A14.1",NA
"RP11-486A14.2",NA
"NUDT4",NA
"UBE2N",NA
"Y_RNA",NA
"RN7SL737P",NA
"RP11-356O22.4",NA
"SOCS2-AS1",NA
"SOCS2",NA
"RP11-887P2.3",NA
"CRADD",NA
"RP11-887P2.5",NA
"RN7SL630P",NA
"RP11-887P2.6",NA
"RP11-1060G2.1",NA
"RP11-1060G2.2",NA
"RN7SKP263",NA
"RP11-74K11.1",NA
"PLXNC1",NA
"RP11-74K11.2",NA
"RP11-1105G2.6",NA
"RP11-1105G2.4",NA
"RP11-1105G2.3",NA
"CEP83",NA
"RN7SL330P",NA
"RBMS2P1",NA
"CEP83-DT",NA
"RP11-778J16.3",NA
"RN7SL483P",NA
"NSA2P2",NA
"SUCLG2P2",NA
"MIR5700",NA
"TMCC3",NA
"MIR7844",NA
"LSM3P2",NA
"KRT19P2",NA
"MIR492",NA
"NDUFA12",NA
"NR2C1",NA
"FGD6",NA
"RP11-129B9.2",NA
"RP11-129B9.1",NA
"VEZT",NA
"Y_RNA",NA
"CBX3P5",NA
"RNU6-808P",NA
"MIR331",NA
"MIR3685",NA
"RP11-167N24.3",NA
"RP11-167N24.5",NA
"RNU6-735P",NA
"RP11-490G8.1",NA
"METAP2",NA
"USP44",NA
"PGAM1P5",NA
"Y_RNA",NA
"NTN4",NA
"RP11-536G4.2",NA
"RNU6-247P",NA
"LINC02410",NA
"SNRPF",NA
"CCDC38",NA
"RP11-536G4.5",NA
"AMDHD1",NA
"HAL",NA
"RP11-256L6.3",NA
"LTA4H",NA
"RP11-256L6.2",NA
"YPEL5P3",NA
"RN7SL88P",NA
"LINC02452",NA
"ELK3",NA
"RP11-394J1.2",NA
"RP11-394J1.3",NA
"CDK17",NA
"RNU4-24P",NA
"RP11-117N2.2",NA
"RP11-510I5.4",NA
"RN7SKP11",NA
"CFAP54",NA
"EEF1A1P33",NA
"NEDD1",NA
"Y_RNA",NA
"RP11-541G9.1",NA
"RP11-397H6.1",NA
"RP11-534P6.1",NA
"RP11-534P6.2",NA
"LINC02409",NA
"RMST",NA
"MIR1251",NA
"ENSG10010134248.1",NA
"ENSG10010134902.1",NA
"ENSG10010139476.1",NA
"ENSG10010137094.1",NA
"ENSG10010134404.1",NA
"ENSG10010138448.1",NA
"ENSG10010138222.1",NA
"ENSG10010138767.1",NA
"ENSG10010136693.1",NA
"RP11-528M18.2",NA
"MIR135A2",NA
"ENSG10010135393.1",NA
"RP11-528M18.3",NA
"PAFAH1B2P2",NA
"RNU6-36P",NA
"MIR4495",NA
"MIR4303",NA
"RP11-690J15.1",NA
"RP11-718L23.1",NA
"RNU4-41P",NA
"RP11-718L23.2",NA
"SLC9A7P1",NA
"LINC02453",NA
"TMPO-AS1",NA
"TMPO",NA
"PPIAP8",NA
"SLC25A3",NA
"SNORA53",NA
"IKBIP",NA
"APAF1",NA
"ANKS1B",NA
"RP11-90E9.1",NA
"RP11-473C19.1",NA
"RNA5SP366",NA
"RP11-406H4.1",NA
"FAM71C",NA
"RP11-463C23.1",NA
"RP11-135F9.4",NA
"UHRF1BP1L",NA
"RP11-135F9.3",NA
"RP11-175P13.2",NA
"GOLGA2P5",NA
"RN7SL176P",NA
"RP11-175P13.3",NA
"MIR1827",NA
"ACTR6",NA
"DEPDC4",NA
"Y_RNA",NA
"SCYL2",NA
"SLC17A8",NA
"NR1H4",NA
"RP11-575G13.3",NA
"GAS2L3",NA
"PIGAP1",NA
"ANO4",NA
"RP11-263E1.1",NA
"RP11-350G24.1",NA
"SNX5P2",NA
"SLC5A8",NA
"RNU6-768P",NA
"RP11-399D15.1",NA
"UTP20",NA
"ARL1",NA
"RP11-321F8.4",NA
"RNU6-1068P",NA
"Y_RNA",NA
"RNU5E-5P",NA
"RNA5SP367",NA
"SPIC",NA
"MYBPC1",NA
"RP11-755O11.2",NA
"RP11-285E23.2",NA
"CHPT1",NA
"RNY1P16",NA
"SYCP3",NA
"GNPTAB",NA
"RNU6-101P",NA
"RP11-511H9.3",NA
"RNA5SP368",NA
"RNU6-172P",NA
"RNA5SP369",NA
"RNU6-1183P",NA
"HSPE1P4",NA
"DRAM1",NA
"RP11-512N21.3",NA
"RP11-512N21.1",NA
"RP11-554E23.2",NA
"NENFP2",NA
"WASHC3",NA
"RP11-554E23.4",NA
"NUP37",NA
"PARPBP",NA
"PMCH",NA
"HELLPAR",NA
"RN7SL793P",NA
"RP11-18O15.1",NA
"LINC02456",NA
"IGF1",NA
"RP11-210L7.1",NA
"LINC00485",NA
"PAH",NA
"RP11-438H24.2",NA
"ASCL1",NA
"RP11-438H24.3",NA
"RP11-328J6.1",NA
"RP11-552I14.1",NA
"C12orf42",NA
"RP11-626I20.1",NA
"RP11-626I20.2",NA
"RP11-626I20.4",NA
"LINC02401",NA
"STAB2",NA
"U8",NA
"RP11-341G23.2",NA
"RP11-341G23.3",NA
"RP11-341G23.4",NA
"NT5DC3",NA
"RP11-650K20.2",NA
"RP11-650K20.3",NA
"TTC41P",NA
"HSP90B1",NA
"MIR3652",NA
"C12orf73",NA
"TDG",NA
"GLT8D2",NA
"RP11-490H24.5",NA
"HCFC2",NA
"NFYB",NA
"RNA5SP370",NA
"LINC02385",NA
"RP11-818F20.6",NA
"TXNRD1",NA
"RP11-818F20.5",NA
"EID3",NA
"CHST11",NA
"RP11-43D4.2",NA
"RP11-43D4.3",NA
"MIR3922",NA
"SLC41A2",NA
"Y_RNA",NA
"RP11-798P24.2",NA
"KRT18P20",NA
"C12orf45",NA
"ALDH1L2",NA
"WASHC4",NA
"APPL2",NA
"C12orf75",NA
"RP11-781C15.1",NA
"KCCAT198",NA
"RP11-349L8.1",NA
"CASC18",NA
"ST13P3",NA
"RP11-114F10.2",NA
"NUAK1",NA
"RP11-114F10.3",NA
"RP11-185N2.1",NA
"CKAP4",NA
"RP11-651L5.2",NA
"RP11-651L5.3",NA
"RNU7-94P",NA
"TCP11L2",NA
"POLR3B",NA
"RP11-144F15.1",NA
"RFX4",NA
"RP11-482D24.2",NA
"RP11-482D24.3",NA
"RIC8B",NA
"RP11-124O10.1",NA
"EEF1B2P4",NA
"RP11-412D9.4",NA
"TMEM263",NA
"MTERF2",NA
"CRY1",NA
"RP11-797M17.1",NA
"RP11-90N16.2",NA
"SETP7",NA
"BTBD11",NA
"ENSG10010136167.1",NA
"RNA5SP371",NA
"RP11-128P10.1",NA
"Y_RNA",NA
"PWP1",NA
"RP11-864J10.2",NA
"PRDM4",NA
"RP11-864J10.4",NA
"ASCL4",NA
"RP11-554D14.6",NA
"RP11-554D14.4",NA
"RP11-554D14.5",NA
"RP11-554D14.3",NA
"RP11-554D14.2",NA
"RP11-554D14.1",NA
"WSCD2",NA
"RP11-1K3.1",NA
"CMKLR1",NA
"LINC01498",NA
"FICD",NA
"SART3",NA
"RP11-951I11.5",NA
"ISCU",NA
"TMEM119",NA
"SELPLG",NA
"RP11-689B22.2",NA
"MIR4496",NA
"CORO1C",NA
"RNU7-169P",NA
"Y_RNA",NA
"ENSG10010138551.1",NA
"SSH1",NA
"RP11-423G4.8",NA
"RP11-423G4.10",NA
"MIR619",NA
"DAO",NA
"SVOP",NA
"RNU6-361P",NA
"AC190387.1",NA
"USP30",NA
"USP30-AS1",NA
"RNA5SP372",NA
"ALKBH2",NA
"UNG",NA
"RP11-968O1.5",NA
"ACACB",NA
"FOXN4",NA
"MYO1H",NA
"LINC01486",NA
"RP11-256L11.3",NA
"KCTD10",NA
"UBE3B",NA
"MMAB",NA
"RNU4-32P",NA
"MVK",NA
"RN7SKP250",NA
"FAM222A",NA
"FAM222A-AS1",NA
"TRPV4",NA
"MIR4497",NA
"GLTP",NA
"RP1-7G5.5",NA
"RN7SL441P",NA
"RP1-7G5.6",NA
"TCHP",NA
"GIT2",NA
"RP11-837J7.4",NA
"RP11-837J7.3",NA
"ANKRD13A",NA
"C12orf76",NA
"RP11-946P6.6",NA
"RP11-946P6.7",NA
"RP11-946P6.4",NA
"IFT81",NA
"ATP2A2",NA
"RN7SL769P",NA
"ANAPC7",NA
"RP11-478C19.2",NA
"HMGA1P3",NA
"ARPC3",NA
"GPN3",NA
"FAM216A",NA
"VPS29",NA
"ENSG10010137146.1",NA
"RP3-424M6.4",NA
"RAD9B",NA
"PPTC7",NA
"TCTN1",NA
"RN7SL387P",NA
"HVCN1",NA
"PPP1CC",NA
"RP11-481J8.3",NA
"RP1-74B13.2",NA
"CCDC63",NA
"MYL2",NA
"LINC01405",NA
"RP1-46F2.3",NA
"CUX2",NA
"MIR6760",NA
"RNA5SP373",NA
"PHETA1",NA
"LINC02356",NA
"HSPA8P14",NA
"SH2B3",NA
"ATXN2",NA
"U7",NA
"IFITM3P5",NA
"ATXN2-AS",NA
"BRAP",NA
"PCNPP1",NA
"ACAD10",NA
"RP11-162P23.2",NA
"ALDH2",NA
"MIR6761",NA
"MAPKAPK5-AS1",NA
"MAPKAPK5",NA
"ADAM1A",NA
"ADAM1B",NA
"TMEM116",NA
"SLC25A3P2",NA
"RP1-128M12.3",NA
"ERP29",NA
"RP1-267L14.6",NA
"NAA25",NA
"MIR3657",NA
"RP1-267L14.3",NA
"Y_RNA",NA
"TRAFD1",NA
"Y_RNA",NA
"HECTD4",NA
"MIR6861",NA
"RP3-521E19.2",NA
"RN7SKP71",NA
"RP3-521E19.3",NA
"PTPN11",NA
"RPH3A",NA
"MIR1302-1",NA
"OAS1",NA
"RP1-71H24.1",NA
"OAS3",NA
"OAS2",NA
"IMMP1LP2",NA
"DTX1",NA
"RASAL1",NA
"CFAP73",NA
"Y_RNA",NA
"DDX54",NA
"MIR7106",NA
"Y_RNA",NA
"RITA1",NA
"RP11-545P7.4",NA
"IQCD",NA
"TPCN1",NA
"RP11-545P7.9",NA
"MIR6762",NA
"SLC8B1",NA
"PLBD2",NA
"SDS",NA
"SDSL",NA
"LHX5",NA
"LHX5-AS1",NA
"LINC01234",NA
"DYNLL1P4",NA
"RBM19",NA
"RP11-438N16.5",NA
"RP11-780K2.1",NA
"RP11-100F15.1",NA
"RP11-100F15.2",NA
"HAUS8P1",NA
"GLULP5",NA
"LINC02459",NA
"TBX5",NA
"TBX5-AS1",NA
"RN7SKP216",NA
"RP11-385N17.3",NA
"OSTF1P1",NA
"RP11-162N7.1",NA
"Y_RNA",NA
"TBX3",NA
"RP4-601P9.2",NA
"RP4-601P9.4",NA
"ENSG10010136487.1",NA
"RP4-601P9.1",NA
"RP11-411G2.2",NA
"RP11-411G2.1",NA
"RP11-25E2.1",NA
"RP11-116D17.2",NA
"RP11-116D17.3",NA
"RP11-116D17.4",NA
"RP11-116D17.5",NA
"RP11-116D17.1",NA
"RP11-1028N23.3",NA
"RP11-1028N23.4",NA
"UBA52P7",NA
"RN7SL865P",NA
"RP11-110L15.1",NA
"LINC02463",NA
"ENSG10010138919.1",NA
"RP11-493P1.4",NA
"MED13L",NA
"RP11-493P1.2",NA
"RNU6-1188P",NA
"MIR620",NA
"SNRPGP18",NA
"RP11-115H15.2",NA
"RP11-148B3.3",NA
"RP11-148B3.2",NA
"MIR4472-2",NA
"LINC02457",NA
"LINC00173",NA
"MAP1LC3B2",NA
"RP11-497G19.7",NA
"RP11-497G19.3",NA
"RP11-497G19.1",NA
"RP11-497G19.2",NA
"SPRING1",NA
"RNFT2",NA
"RP11-407P2.1",NA
"RNU6-558P",NA
"RP11-240G22.4",NA
"HRK",NA
"RP11-240G22.1",NA
"FBXW8",NA
"RP11-240G22.5",NA
"RP11-231I16.1",NA
"RP11-103B5.4",NA
"TESC",NA
"TESC-AS1",NA
"FBXO21",NA
"NOS1",NA
"ELOCP32",NA
"RP11-227B21.2",NA
"KSR2",NA
"RP11-465L8.1",NA
"RFC5",NA
"RP11-33N14.3",NA
"WSB2",NA
"RP11-33N14.5",NA
"VSIG10",NA
"RP11-136L23.2",NA
"PEBP1",NA
"TAOK3",NA
"RP11-131L12.2",NA
"SUDS3",NA
"RP11-131L12.3",NA
"RP11-131L12.4",NA
"LINC02460",NA
"LINC02423",NA
"LINC02440",NA
"LINC02439",NA
"RNA5SP374",NA
"RP11-357K6.3",NA
"ENSG10010140083.1",NA
"SRRM4",NA
"RP11-173C19.1",NA
"RN7SL508P",NA
"RP11-364C11.2",NA
"HSPB8",NA
"RP11-64B16.3",NA
"RP11-64B16.4",NA
"RP11-64B16.2",NA
"RP11-64B16.5",NA
"LINC00934",NA
"CCDC60",NA
"RP11-768F21.1",NA
"TMEM233",NA
"RN7SKP197",NA
"PRKAB1",NA
"CIT",NA
"RP1-127H14.3",NA
"MIR1178",NA
"BICDL1",NA
"Metazoa_SRP",NA
"RP1-267D11.1",NA
"RAB35",NA
"RP1-267D11.6",NA
"GCN1",NA
"MIR4498",NA
"PXN-AS1",NA
"PXN",NA
"RP1-278C19.9",NA
"RP1-278C19.8",NA
"NME2P1",NA
"RNU4-2",NA
"RNU4-1",NA
"SIRT4",NA
"RNU6-1088P",NA
"PLA2G1B",NA
"MSI1",NA
"RP1-166H1.2",NA
"COX6A1",NA
"AL021546.6",NA
"TRIAP1",NA
"GATC",NA
"SRSF9",NA
"DYNLL1",NA
"NRAV",NA
"RP11-18C24.8",NA
"COQ5",NA
"Y_RNA",NA
"RNF10",NA
"RP11-18C24.9",NA
"POP5",NA
"RP11-728G15.1",NA
"CABP1",NA
"MLEC",NA
"RP11-173P15.3",NA
"RP11-173P15.9",NA
"RP11-173P15.10",NA
"UNC119B",NA
"RP11-173P15.5",NA
"MIR4700",NA
"ACADS",NA
"RP11-173P15.7",NA
